"1000098","Van 1-8*","0","0","0"
"1000098","Van 9-15","0","0","0"
"1000098","Limousine 1-8*","0","0","0"
"1000098","Limousine 9-15","0","0","0"
"1000098","Limousine 16+","0","0","0"
"1000099","Straight Trucks","2","0","0"
"1000099","Truck Tractors","1","0","0"
"1000099","Trailers*","1","0","0"
"1000099","Hazmat Cargo Tank Trailers*","0","0","0"
"1000099","Hazmat Cargo Tank Trucks","0","0","0"
"1000099","Motor Coach","0","0","0"
"1000099","School Bus 1-8*","0","0","0"
"1000099","School Bus 9-15","0","0","0"
"1000099","School Bus 16+","0","0","0"
"1000099","Mini-Bus 16+","0","0","0"
"1000099","Van 1-8*","0","0","0"
"1000099","Van 9-15","0","0","0"
"1000099","Limousine 1-8*","0","0","0"
"1000099","Limousine 9-15","0","0","0"
"1000099","Limousine 16+","0","0","0"
"1000101","Straight Trucks","1","0","0"
"1000101","Truck Tractors","0","0","0"
"1000101","Trailers*","0","0","0"
"1000101","Hazmat Cargo Tank Trailers*","0","0","0"
"1000101","Hazmat Cargo Tank Trucks","0","0","0"
"1000101","Motor Coach","0","0","0"
"1000101","School Bus 1-8*","0","0","0"
"1000101","School Bus 9-15","0","0","0"
"1000101","School Bus 16+","0","0","0"
"1000101","Mini-Bus 16+","0","0","0"
"1000101","Van 1-8*","0","0","0"
"1000101","Van 9-15","0","0","0"
"1000101","Limousine 1-8*","0","0","0"
"1000101","Limousine 9-15","0","0","0"
"1000101","Limousine 16+","0","0","0"
"1000102","Straight Trucks","2","0","0"
"1000102","Truck Tractors","1","0","0"
"1000102","Trailers*","3","0","0"
"1000102","Hazmat Cargo Tank Trailers*","0","0","0"
"1000102","Hazmat Cargo Tank Trucks","0","0","0"
"1000102","Motor Coach","0","0","0"
"1000102","School Bus 1-8*","0","0","0"
"1000102","School Bus 9-15","0","0","0"
"1000102","School Bus 16+","0","0","0"
"1000102","Mini-Bus 16+","0","0","0"
"1000102","Van 1-8*","0","0","0"
"1000102","Van 9-15","0","0","0"
"1000102","Limousine 1-8*","0","0","0"
"1000102","Limousine 9-15","0","0","0"
"1000102","Limousine 16+","0","0","0"
"1000105","Straight Trucks","0","0","0"
"1000105","Truck Tractors","1","0","0"
"1000105","Trailers*","1","0","0"
"1000105","Hazmat Cargo Tank Trailers*","0","0","0"
"1000105","Hazmat Cargo Tank Trucks","0","0","0"
"1000105","Motor Coach","0","0","0"
"1000105","School Bus 1-8*","0","0","0"
